ID,date,line,schedule,unplanned_stoppages,planned_stoppages,work_station,equipment,failure_type,sub_code,failure_description
28042026 Shift B.xlsmC BMW M550i B-PILLAR_9348,28/04/2026,C BMW M550i B-PILLAR,17:49,2,,WS_410,Quality_Scanner,Mechanical_Failure,Belt_Broken,Cable replaced
28042026 Shift B.xlsmC BMW M550i B-PILLAR_9349,28/04/2026,C BMW M550i B-PILLAR,17:51,20,,BS_230,Press_Machine,Tooling_Failure,Tool_Broken,Conveyor belt misaligned
28042026 Shift B.xlsmC BMW M550i B-PILLAR_9350,28/04/2026,C BMW M550i B-PILLAR,17:52,3,,MS_120,Hydraulic_Press,Material_Failure,Wrong_Material,PLC reset performed
28042026 Shift B.xlsmC BMW M550i B-PILLAR_9351,28/04/2026,C BMW M550i B-PILLAR,17:57,2,,MS_110,Fixture_Table,Material_Failure,Wrong_Material,Part stuck in fixture
28042026 Shift B.xlsmC BMW M550i B-PILLAR_9352,28/04/2026,C BMW M550i B-PILLAR,18:09,7,,WS_430,Fixture_Table,Electrical_Failure,Sensor_Down,Robot path deviation detected
28042026 Shift B.xlsmC BMW M550i B-PILLAR_9353,28/04/2026,C BMW M550i B-PILLAR,18:26,,10,,,,,Team_Meeting
28042026 Shift B.xlsmC BMW M550i B-PILLAR_9354,28/04/2026,C BMW M550i B-PILLAR,18:46,,20,,,,,Break
28042026 Shift B.xlsmC BMW M550i B-PILLAR_9355,28/04/2026,C BMW M550i B-PILLAR,18:48,10,,MS_120,Press_Machine,Material_Failure,Missing_Component,Sensor needs calibration
28042026 Shift B.xlsmC BMW M550i B-PILLAR_9356,28/04/2026,C BMW M550i B-PILLAR,18:58,3,,BS_230,Gluing_Robot,Material_Failure,Wrong_Material,Software reboot required
28042026 Shift B.xlsmC BMW M550i B-PILLAR_9357,28/04/2026,C BMW M550i B-PILLAR,19:14,3,,MS_110,Conveyor_Belt,Welding_Failure,Burn_Through,Cooling fan failure
28042026 Shift B.xlsmC BMW M550i B-PILLAR_9358,28/04/2026,C BMW M550i B-PILLAR,19:38,,10,,,,,Team_Meeting
28042026 Shift B.xlsmC BMW M550i B-PILLAR_9359,28/04/2026,C BMW M550i B-PILLAR,19:41,2,,WS_420,Gluing_Robot,Mechanical_Failure,Motor_Failure,Quality scanner failed to read
28042026 Shift B.xlsmC BMW M550i B-PILLAR_9360,28/04/2026,C BMW M550i B-PILLAR,20:11,3,,AS_320,Spot_Welder,Quality_Failure,Visual_Defect,Coolant leak detected
28042026 Shift B.xlsmC BMW M550i B-PILLAR_9361,28/04/2026,C BMW M550i B-PILLAR,20:29,15,,MS_120,Conveyor_Belt,Material_Failure,Bent_Part,Cable replaced
28042026 Shift B.xlsmC BMW M550i B-PILLAR_9362,28/04/2026,C BMW M550i B-PILLAR,20:52,15,,AS_340,Gluing_Robot,Electrical_Failure,Sensor_Down,Replaced worn bearing
28042026 Shift B.xlsmC BMW M550i B-PILLAR_9363,28/04/2026,C BMW M550i B-PILLAR,21:02,7,,MS_110,Welding_Robot,Welding_Failure,Cold_Weld,Software reboot required
28042026 Shift B.xlsmC BMW M550i B-PILLAR_9364,28/04/2026,C BMW M550i B-PILLAR,21:33,5,,BS_220,Spot_Welder,Welding_Failure,Burn_Through,Pneumatic valve replaced
28042026 Shift B.xlsmC BMW M550i B-PILLAR_9365,28/04/2026,C BMW M550i B-PILLAR,21:35,15,,MS_110,Spot_Welder,Quality_Failure,Visual_Defect,Sensor needs calibration
28042026 Shift B.xlsmC BMW M550i B-PILLAR_9366,28/04/2026,C BMW M550i B-PILLAR,21:36,,15,,,,,Lunch
28042026 Shift B.xlsmC BMW M550i B-PILLAR_9367,28/04/2026,C BMW M550i B-PILLAR,21:45,2,,AS_340,Quality_Scanner,Quality_Failure,Visual_Defect,Cooling fan failure
28042026 Shift B.xlsmC BMW M550i B-PILLAR_9368,28/04/2026,C BMW M550i B-PILLAR,21:57,,15,,,,,Shift_Handover
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9369,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,00:26,,20,,,,,Changeover
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9370,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,00:51,3,,BS_220,Quality_Scanner,Mechanical_Failure,Bearing_Worn,Quality scanner failed to read
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9371,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,01:07,2,,WS_430,Hydraulic_Press,Quality_Failure,Dimension_Error,Air pressure dropped below threshold
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9372,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,01:11,2,,BS_220,Hydraulic_Press,Material_Failure,Missing_Component,PLC reset performed
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9373,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,01:12,2,,WS_420,Quality_Scanner,Mechanical_Failure,Belt_Broken,Welding wire feeder jammed
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9374,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,01:28,,15,,,,,Lunch
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9375,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,01:33,,20,,,,,Shift_Handover
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9376,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,01:40,2,,WS_410,Conveyor_Belt,Material_Failure,Missing_Component,Robot path deviation detected
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9377,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,02:21,3,,MS_110,Hydraulic_Press,Material_Failure,Bent_Part,Coolant leak detected
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9378,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,02:21,2,,AS_320,CNC_Mill,Welding_Failure,Spatter_Excess,Spatter buildup on torch
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9379,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,02:58,10,,BS_230,Riveting_Tool,Welding_Failure,Spatter_Excess,Operator called maintenance
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9380,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,02:59,3,,MS_110,Spot_Welder,Quality_Failure,Visual_Defect,Tool changeover took longer than expected
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9381,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,03:17,2,,AS_320,Gluing_Robot,Tooling_Failure,Misalignment,Spatter buildup on torch
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9382,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,03:25,3,,WS_410,Welding_Robot,Mechanical_Failure,Pneumatic_Leak,Communication error with PLC
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9383,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,03:35,3,,BS_220,Quality_Scanner,Electrical_Failure,PLC_Error,Emergency stop triggered
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9384,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,03:39,10,,AS_320,Press_Machine,Material_Failure,Missing_Component,Trainee made the wrong fix
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9385,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,03:42,2,,MS_130,Conveyor_Belt,Material_Failure,Wrong_Part,Tool changeover took longer than expected
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9386,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,04:16,3,,BS_210,Fixture_Table,Electrical_Failure,Cable_Loose,Software reboot required
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9387,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,04:17,3,,AS_320,Quality_Scanner,Mechanical_Failure,Motor_Failure,Communication error with PLC
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9388,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,04:35,3,,BS_230,Spot_Welder,Tooling_Failure,Misalignment,Tooling required adjustment
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9389,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,04:57,10,,MS_130,Hydraulic_Press,Material_Failure,Wrong_Material,Emergency stop triggered
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9390,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,05:02,3,,BS_220,Conveyor_Belt,Material_Failure,Wrong_Part,Robot path deviation detected
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9391,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,05:06,5,,AS_320,Gluing_Robot,Material_Failure,Wrong_Part,Trainee made the wrong fix
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9392,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,05:10,7,,MS_110,Press_Machine,Tooling_Failure,Tool_Broken,Motor overheated
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9393,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,05:25,45,,AS_320,Conveyor_Belt,Mechanical_Failure,Motor_Failure,Motor overheated
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9394,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,05:49,2,,AS_340,Riveting_Tool,Electrical_Failure,Sensor_Down,Conveyor belt misaligned
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9395,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,22:06,5,,AS_340,Riveting_Tool,Welding_Failure,Weld_Porosity,Coolant leak detected
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9396,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,23:12,2,,WS_430,CNC_Mill,Tooling_Failure,Tool_Broken,Robot stopped responding to commands
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9397,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,23:25,,30,,,,,Shift_Handover
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9398,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,23:28,5,,MS_110,CNC_Mill,Mechanical_Failure,Belt_Broken,Pneumatic valve replaced
28042026 Shift C.xlsmCTRL MERCEDEZ GLE 53 FRONT AXLE_9399,28/04/2026,CTRL MERCEDEZ GLE 53 FRONT AXLE,23:35,2,,WS_430,Hydraulic_Press,Material_Failure,Wrong_Material,PLC reset performed
29012026 Shift A.xlsmC BMW X7 B-PILLAR_9400,29/01/2026,C BMW X7 B-PILLAR,06:04,2,,MS_110,Gluing_Robot,Tooling_Failure,Tool_Worn,Trainee made the wrong fix
29012026 Shift A.xlsmC BMW X7 B-PILLAR_9401,29/01/2026,C BMW X7 B-PILLAR,06:11,,5,,,,,Preventive_Maintenance
29012026 Shift A.xlsmC BMW X7 B-PILLAR_9402,29/01/2026,C BMW X7 B-PILLAR,07:12,7,,AS_310,Quality_Scanner,Tooling_Failure,Misalignment,Robot path deviation detected
29012026 Shift A.xlsmC BMW X7 B-PILLAR_9403,29/01/2026,C BMW X7 B-PILLAR,07:59,,10,,,,,Changeover
29012026 Shift A.xlsmC BMW X7 B-PILLAR_9404,29/01/2026,C BMW X7 B-PILLAR,08:00,45,,MS_110,Fixture_Table,Quality_Failure,Dimension_Error,Operator called maintenance
29012026 Shift A.xlsmC BMW X7 B-PILLAR_9405,29/01/2026,C BMW X7 B-PILLAR,08:10,3,,AS_340,Spot_Welder,Electrical_Failure,Cable_Loose,Robot stopped responding to commands
29012026 Shift A.xlsmC BMW X7 B-PILLAR_9406,29/01/2026,C BMW X7 B-PILLAR,08:23,,10,,,,,Changeover
29012026 Shift A.xlsmC BMW X7 B-PILLAR_9407,29/01/2026,C BMW X7 B-PILLAR,08:59,7,,BS_230,Conveyor_Belt,Material_Failure,Wrong_Material,Robot stopped responding to commands
29012026 Shift A.xlsmC BMW X7 B-PILLAR_9408,29/01/2026,C BMW X7 B-PILLAR,09:07,3,,MS_120,Spot_Welder,Electrical_Failure,Sensor_Down,Motor overheated
29012026 Shift A.xlsmC BMW X7 B-PILLAR_9409,29/01/2026,C BMW X7 B-PILLAR,10:10,5,,AS_310,Gluing_Robot,Mechanical_Failure,Belt_Broken,Air pressure dropped below threshold
29012026 Shift A.xlsmC BMW X7 B-PILLAR_9410,29/01/2026,C BMW X7 B-PILLAR,10:35,3,,BS_220,CNC_Mill,Quality_Failure,Dimension_Error,Conveyor belt misaligned
29012026 Shift A.xlsmC BMW X7 B-PILLAR_9411,29/01/2026,C BMW X7 B-PILLAR,10:52,10,,MS_130,CNC_Mill,Quality_Failure,Out_Of_Spec,Emergency stop triggered
29012026 Shift A.xlsmC BMW X7 B-PILLAR_9412,29/01/2026,C BMW X7 B-PILLAR,10:52,3,,WS_420,Riveting_Tool,Quality_Failure,Out_Of_Spec,Welding wire feeder jammed
29012026 Shift A.xlsmC BMW X7 B-PILLAR_9413,29/01/2026,C BMW X7 B-PILLAR,11:05,5,,AS_340,Riveting_Tool,Mechanical_Failure,Pneumatic_Leak,Tooling required adjustment
29012026 Shift A.xlsmC BMW X7 B-PILLAR_9414,29/01/2026,C BMW X7 B-PILLAR,11:36,,10,,,,,Team_Meeting
29012026 Shift A.xlsmC BMW X7 B-PILLAR_9415,29/01/2026,C BMW X7 B-PILLAR,11:47,7,,WS_410,Press_Machine,Tooling_Failure,Tool_Broken,Welding wire feeder jammed
29012026 Shift A.xlsmC BMW X7 B-PILLAR_9416,29/01/2026,C BMW X7 B-PILLAR,11:55,10,,BS_210,Hydraulic_Press,Electrical_Failure,Sensor_Down,Coolant leak detected
29012026 Shift A.xlsmC BMW X7 B-PILLAR_9417,29/01/2026,C BMW X7 B-PILLAR,12:12,15,,WS_420,Fixture_Table,Welding_Failure,Weld_Crack,Cable replaced
29012026 Shift A.xlsmC BMW X7 B-PILLAR_9418,29/01/2026,C BMW X7 B-PILLAR,12:36,7,,BS_210,Riveting_Tool,Mechanical_Failure,Motor_Failure,Conveyor belt misaligned
29012026 Shift A.xlsmC BMW X7 B-PILLAR_9419,29/01/2026,C BMW X7 B-PILLAR,12:37,5,,BS_230,Welding_Robot,Tooling_Failure,Tool_Worn,Robot path deviation detected
29012026 Shift A.xlsmC BMW X7 B-PILLAR_9420,29/01/2026,C BMW X7 B-PILLAR,13:24,,30,,,,,Changeover
29012026 Shift A.xlsmC BMW X7 B-PILLAR_9421,29/01/2026,C BMW X7 B-PILLAR,13:32,7,,MS_130,Riveting_Tool,Mechanical_Failure,Bearing_Worn,Coolant leak detected
29012026 Shift A.xlsmC BMW X7 B-PILLAR_9422,29/01/2026,C BMW X7 B-PILLAR,13:35,,45,,,,,Break
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9423,29/01/2026,A BMW M550i REAR BUMP,16:10,5,,WS_410,Fixture_Table,Welding_Failure,Cold_Weld,Robot stopped responding to commands
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9424,29/01/2026,A BMW M550i REAR BUMP,16:12,7,,BS_210,Riveting_Tool,Electrical_Failure,Cable_Loose,Replaced worn bearing
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9425,29/01/2026,A BMW M550i REAR BUMP,16:13,10,,WS_410,Hydraulic_Press,Mechanical_Failure,Pneumatic_Leak,Conveyor belt misaligned
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9426,29/01/2026,A BMW M550i REAR BUMP,16:27,5,,MS_130,Spot_Welder,Welding_Failure,Weld_Crack,Air pressure dropped below threshold
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9427,29/01/2026,A BMW M550i REAR BUMP,16:29,5,,WS_430,Fixture_Table,Welding_Failure,Weld_Crack,Conveyor belt misaligned
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9428,29/01/2026,A BMW M550i REAR BUMP,16:44,15,,BS_220,CNC_Mill,Welding_Failure,Weld_Porosity,Robot path deviation detected
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9429,29/01/2026,A BMW M550i REAR BUMP,16:47,5,,BS_230,Welding_Robot,Electrical_Failure,Sensor_Down,Motor overheated
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9430,29/01/2026,A BMW M550i REAR BUMP,16:53,3,,MS_120,Conveyor_Belt,Material_Failure,Bent_Part,Cable replaced
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9431,29/01/2026,A BMW M550i REAR BUMP,17:51,7,,WS_420,Spot_Welder,Mechanical_Failure,Bearing_Worn,Trainee made the wrong fix
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9432,29/01/2026,A BMW M550i REAR BUMP,17:59,5,,BS_210,Quality_Scanner,Quality_Failure,Out_Of_Spec,Fixture clamp not closing
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9433,29/01/2026,A BMW M550i REAR BUMP,18:02,3,,WS_430,Quality_Scanner,Welding_Failure,Weld_Porosity,Cable replaced
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9434,29/01/2026,A BMW M550i REAR BUMP,18:10,3,,AS_340,Hydraulic_Press,Tooling_Failure,Tool_Worn,Emergency stop triggered
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9435,29/01/2026,A BMW M550i REAR BUMP,18:27,10,,MS_110,Press_Machine,Mechanical_Failure,Pneumatic_Leak,Sensor needs calibration
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9436,29/01/2026,A BMW M550i REAR BUMP,18:27,10,,MS_130,Welding_Robot,Tooling_Failure,Tool_Broken,Fixture clamp not closing
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9437,29/01/2026,A BMW M550i REAR BUMP,18:39,,20,,,,,Preventive_Maintenance
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9438,29/01/2026,A BMW M550i REAR BUMP,18:53,,20,,,,,Lunch
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9439,29/01/2026,A BMW M550i REAR BUMP,18:54,3,,WS_430,Fixture_Table,Tooling_Failure,Tool_Worn,Cooling fan failure
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9440,29/01/2026,A BMW M550i REAR BUMP,19:01,5,,AS_310,Riveting_Tool,Mechanical_Failure,Motor_Failure,Robot path deviation detected
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9441,29/01/2026,A BMW M550i REAR BUMP,19:08,15,,AS_320,Gluing_Robot,Electrical_Failure,PLC_Error,Operator called maintenance
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9442,29/01/2026,A BMW M550i REAR BUMP,19:10,2,,BS_230,Spot_Welder,Mechanical_Failure,Bearing_Worn,Quality scanner failed to read
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9443,29/01/2026,A BMW M550i REAR BUMP,19:20,10,,BS_210,Quality_Scanner,Tooling_Failure,Tool_Worn,Spatter buildup on torch
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9444,29/01/2026,A BMW M550i REAR BUMP,19:22,3,,BS_230,Fixture_Table,Electrical_Failure,Cable_Loose,Welding wire feeder jammed
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9445,29/01/2026,A BMW M550i REAR BUMP,19:24,,5,,,,,Break
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9446,29/01/2026,A BMW M550i REAR BUMP,19:30,2,,MS_130,Press_Machine,Quality_Failure,Out_Of_Spec,Tool changeover took longer than expected
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9447,29/01/2026,A BMW M550i REAR BUMP,19:37,5,,MS_130,Hydraulic_Press,Quality_Failure,Visual_Defect,Emergency stop triggered
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9448,29/01/2026,A BMW M550i REAR BUMP,19:41,5,,MS_130,Conveyor_Belt,Tooling_Failure,Tool_Worn,Sensor needs calibration
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9449,29/01/2026,A BMW M550i REAR BUMP,19:44,3,,WS_420,Fixture_Table,Welding_Failure,Cold_Weld,Tool changeover took longer than expected
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9450,29/01/2026,A BMW M550i REAR BUMP,19:50,30,,AS_340,Spot_Welder,Electrical_Failure,Sensor_Down,Tooling required adjustment
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9451,29/01/2026,A BMW M550i REAR BUMP,20:12,3,,AS_330,Hydraulic_Press,Quality_Failure,Out_Of_Spec,Pneumatic valve replaced
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9452,29/01/2026,A BMW M550i REAR BUMP,20:19,10,,BS_230,Spot_Welder,Electrical_Failure,PLC_Error,Tool changeover took longer than expected
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9453,29/01/2026,A BMW M550i REAR BUMP,20:34,3,,BS_220,CNC_Mill,Material_Failure,Wrong_Part,Welding wire feeder jammed
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9454,29/01/2026,A BMW M550i REAR BUMP,20:57,2,,BS_220,Welding_Robot,Tooling_Failure,Misalignment,PLC reset performed
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9455,29/01/2026,A BMW M550i REAR BUMP,20:59,2,,WS_420,Riveting_Tool,Welding_Failure,Spatter_Excess,Coolant leak detected
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9456,29/01/2026,A BMW M550i REAR BUMP,21:04,,20,,,,,Changeover
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9457,29/01/2026,A BMW M550i REAR BUMP,21:30,2,,BS_220,Gluing_Robot,Welding_Failure,Burn_Through,Coolant leak detected
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9458,29/01/2026,A BMW M550i REAR BUMP,21:53,3,,WS_420,Hydraulic_Press,Material_Failure,Bent_Part,Wrong material loaded
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9459,29/01/2026,A BMW M550i REAR BUMP,22:03,7,,AS_310,Gluing_Robot,Quality_Failure,Visual_Defect,Wrong material loaded
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9460,29/01/2026,A BMW M550i REAR BUMP,22:06,5,,MS_130,Fixture_Table,Quality_Failure,Out_Of_Spec,Communication error with PLC
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9461,29/01/2026,A BMW M550i REAR BUMP,22:17,5,,BS_210,Quality_Scanner,Electrical_Failure,PLC_Error,Replaced worn bearing
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9462,29/01/2026,A BMW M550i REAR BUMP,22:21,15,,WS_410,CNC_Mill,Quality_Failure,Visual_Defect,Air pressure dropped below threshold
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9463,29/01/2026,A BMW M550i REAR BUMP,22:45,3,,AS_320,Press_Machine,Electrical_Failure,PLC_Error,Cooling fan failure
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9464,29/01/2026,A BMW M550i REAR BUMP,23:18,2,,AS_340,Conveyor_Belt,Welding_Failure,Weld_Porosity,Pneumatic valve replaced
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9465,29/01/2026,A BMW M550i REAR BUMP,23:27,5,,BS_220,Quality_Scanner,Tooling_Failure,Misalignment,Wrong material loaded
29012026 Shift D.xlsmA BMW M550i REAR BUMP_9466,29/01/2026,A BMW M550i REAR BUMP,23:49,3,,WS_420,Welding_Robot,Electrical_Failure,PLC_Error,Emergency stop triggered
29032026 Shift B.xlsmD BMW M550i A-PILLAR_9467,29/03/2026,D BMW M550i A-PILLAR,14:17,15,,AS_310,Press_Machine,Electrical_Failure,Cable_Loose,Spatter buildup on torch
29032026 Shift B.xlsmD BMW M550i A-PILLAR_9468,29/03/2026,D BMW M550i A-PILLAR,15:44,3,,BS_230,Gluing_Robot,Welding_Failure,Weld_Crack,Motor overheated
29032026 Shift B.xlsmD BMW M550i A-PILLAR_9469,29/03/2026,D BMW M550i A-PILLAR,16:39,2,,WS_420,CNC_Mill,Tooling_Failure,Tool_Worn,Tooling required adjustment
29032026 Shift B.xlsmD BMW M550i A-PILLAR_9470,29/03/2026,D BMW M550i A-PILLAR,16:53,2,,BS_220,Quality_Scanner,Tooling_Failure,Tool_Worn,Robot path deviation detected
29032026 Shift B.xlsmD BMW M550i A-PILLAR_9471,29/03/2026,D BMW M550i A-PILLAR,17:08,7,,MS_130,Spot_Welder,Tooling_Failure,Misalignment,Coolant leak detected
29032026 Shift B.xlsmD BMW M550i A-PILLAR_9472,29/03/2026,D BMW M550i A-PILLAR,17:11,,20,,,,,Shift_Handover
29032026 Shift B.xlsmD BMW M550i A-PILLAR_9473,29/03/2026,D BMW M550i A-PILLAR,17:16,20,,BS_220,Gluing_Robot,Mechanical_Failure,Belt_Broken,Trainee made the wrong fix
29032026 Shift B.xlsmD BMW M550i A-PILLAR_9474,29/03/2026,D BMW M550i A-PILLAR,17:34,,15,,,,,Changeover
29032026 Shift B.xlsmD BMW M550i A-PILLAR_9475,29/03/2026,D BMW M550i A-PILLAR,17:39,,20,,,,,Tool_Change
29032026 Shift B.xlsmD BMW M550i A-PILLAR_9476,29/03/2026,D BMW M550i A-PILLAR,18:01,15,,BS_230,Conveyor_Belt,Quality_Failure,Visual_Defect,Quality scanner failed to read
29032026 Shift B.xlsmD BMW M550i A-PILLAR_9477,29/03/2026,D BMW M550i A-PILLAR,18:11,7,,BS_230,Conveyor_Belt,Electrical_Failure,PLC_Error,PLC reset performed
29032026 Shift B.xlsmD BMW M550i A-PILLAR_9478,29/03/2026,D BMW M550i A-PILLAR,18:41,5,,AS_310,Spot_Welder,Welding_Failure,Spatter_Excess,Coolant leak detected
29032026 Shift B.xlsmD BMW M550i A-PILLAR_9479,29/03/2026,D BMW M550i A-PILLAR,18:41,5,,AS_340,CNC_Mill,Material_Failure,Missing_Component,Cooling fan failure
29032026 Shift B.xlsmD BMW M550i A-PILLAR_9480,29/03/2026,D BMW M550i A-PILLAR,18:53,3,,MS_130,Riveting_Tool,Tooling_Failure,Tool_Worn,Robot path deviation detected
29032026 Shift B.xlsmD BMW M550i A-PILLAR_9481,29/03/2026,D BMW M550i A-PILLAR,18:55,,20,,,,,Lunch
29032026 Shift B.xlsmD BMW M550i A-PILLAR_9482,29/03/2026,D BMW M550i A-PILLAR,19:12,7,,AS_310,Quality_Scanner,Material_Failure,Wrong_Part,Quality scanner failed to read
29032026 Shift B.xlsmD BMW M550i A-PILLAR_9483,29/03/2026,D BMW M550i A-PILLAR,19:24,,30,,,,,Preventive_Maintenance
29032026 Shift B.xlsmD BMW M550i A-PILLAR_9484,29/03/2026,D BMW M550i A-PILLAR,19:30,5,,BS_220,Quality_Scanner,Material_Failure,Wrong_Material,Quality scanner failed to read
29032026 Shift B.xlsmD BMW M550i A-PILLAR_9485,29/03/2026,D BMW M550i A-PILLAR,20:06,20,,AS_320,Gluing_Robot,Material_Failure,Wrong_Material,Conveyor belt misaligned
